age,job,marital,education,default,balance,housing,loan,day,duration,campaign,pdays,previous,poutcome,y,month_int,cons.conf.idx,emp.var.rate,euribor3m,nr.employed,cons.price.idx
34,5,1,1,0,334,1,0,17,2.32,2,318,1,2,0,4,-47.1,-1.8,1.498,5099.1,93.075
30,2,1,1,0,398,1,0,17,2.2,2,238,2,2,0,4,-47.1,-1.8,1.498,5099.1,93.075
34,2,1,1,0,1641,1,0,17,6.33,1,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
43,4,1,1,0,316,1,0,17,4.82,1,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
55,5,1,1,0,2990,1,0,17,1.38,1,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
32,7,1,3,0,1074,1,0,17,0.63,1,329,2,2,0,4,-47.1,-1.8,1.498,5099.1,93.075
30,3,1,1,0,2,1,1,17,4.85,2,326,1,2,0,4,-47.1,-1.8,1.498,5099.1,93.075
30,3,1,1,0,5,0,0,17,14.0,3,-1,0,1,1,4,-47.1,-1.8,1.498,5099.1,93.075
37,2,1,1,0,-90,1,0,17,15.35,2,263,3,2,0,4,-47.1,-1.8,1.498,5099.1,93.075
34,3,3,3,0,172,1,0,17,5.1,1,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
52,6,1,3,0,383,1,1,17,4.98,2,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
44,8,1,1,0,887,1,0,17,8.65,1,14,2,2,0,4,-47.1,-1.8,1.498,5099.1,93.075
33,1,2,1,0,1558,1,0,17,1.62,1,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
53,5,1,1,0,197,1,0,17,5.12,1,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
29,3,1,1,0,580,1,1,17,21.85,2,-1,0,1,1,4,-47.1,-1.8,1.498,5099.1,93.075
28,5,2,1,0,437,1,1,17,3.65,1,322,2,2,0,4,-47.1,-1.8,1.498,5099.1,93.075
34,4,1,1,0,747,1,1,17,4.13,2,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
40,2,3,1,0,300,1,1,17,6.43,2,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
34,4,1,1,0,21,0,0,17,5.53,1,346,3,2,0,4,-47.1,-1.8,1.498,5099.1,93.075
54,3,1,3,0,736,1,1,17,2.63,1,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
28,2,1,1,0,675,1,0,17,8.32,2,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
34,2,2,2,0,0,1,0,17,2.63,2,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
37,1,1,2,0,9269,1,1,17,1.18,1,149,2,2,0,4,-47.1,-1.8,1.498,5099.1,93.075
58,2,1,1,0,1476,1,0,17,4.77,1,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
33,2,3,1,0,273,1,0,17,3.02,1,317,1,2,0,4,-47.1,-1.8,1.498,5099.1,93.075
36,3,2,1,0,275,1,0,17,1.48,1,332,2,2,0,4,-47.1,-1.8,1.498,5099.1,93.075
32,3,1,1,0,9,1,0,17,5.57,2,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
28,5,2,1,0,3028,1,0,17,3.05,1,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
31,2,2,2,0,985,1,0,17,16.62,1,57,2,2,1,4,-47.1,-1.8,1.498,5099.1,93.075
32,3,1,1,0,1912,1,0,17,0.7,1,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
34,1,1,2,0,91,0,0,17,2.4,1,281,1,2,0,4,-47.1,-1.8,1.498,5099.1,93.075
54,4,1,1,0,426,1,0,17,1.23,2,323,1,2,0,4,-47.1,-1.8,1.498,5099.1,93.075
40,2,2,1,0,556,1,0,17,3.9,1,323,1,2,0,4,-47.1,-1.8,1.498,5099.1,93.075
45,3,1,3,0,271,1,1,17,4.08,1,343,1,2,0,4,-47.1,-1.8,1.498,5099.1,93.075
29,2,2,1,0,205,1,0,17,3.63,1,340,3,2,0,4,-47.1,-1.8,1.498,5099.1,93.075
34,4,1,1,0,-44,1,1,17,12.65,2,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
32,3,1,1,0,225,1,0,17,9.57,1,150,1,2,1,4,-47.1,-1.8,1.498,5099.1,93.075
56,5,2,1,0,1222,1,1,17,12.57,1,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
74,1,1,2,0,4515,0,0,17,19.35,5,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
49,4,1,1,0,1096,1,0,17,10.15,1,303,5,2,0,4,-47.1,-1.8,1.498,5099.1,93.075
39,4,1,1,0,260,1,0,17,2.43,1,281,1,2,0,4,-47.1,-1.8,1.498,5099.1,93.075
38,3,1,1,0,825,1,0,17,3.92,1,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
38,3,1,3,0,398,1,1,17,3.98,1,332,1,2,0,4,-47.1,-1.8,1.498,5099.1,93.075
48,1,1,2,0,408,1,0,17,2.2,1,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
31,4,1,1,0,8295,1,0,17,3.63,1,149,1,2,0,4,-47.1,-1.8,1.498,5099.1,93.075
36,3,1,1,0,1272,1,0,17,4.08,1,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
30,4,2,1,0,69,1,0,17,16.62,1,-1,0,1,1,4,-47.1,-1.8,1.498,5099.1,93.075
79,6,1,3,0,3481,0,0,17,1.37,4,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
38,1,1,2,0,5432,1,1,17,11.78,1,149,2,2,0,4,-47.1,-1.8,1.498,5099.1,93.075
30,3,1,1,0,-6,1,0,17,7.68,1,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
36,1,2,2,0,265,1,0,17,2.33,1,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
53,3,1,3,0,2018,1,1,17,3.53,1,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
30,3,1,1,0,578,1,1,17,1.18,2,317,1,2,0,4,-47.1,-1.8,1.498,5099.1,93.075
48,3,2,3,0,185,1,0,17,3.22,1,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
41,10,3,1,0,43,1,0,17,3.3,1,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
32,3,2,1,0,1415,1,0,17,10.75,1,345,1,2,0,4,-47.1,-1.8,1.498,5099.1,93.075
30,10,2,2,0,2017,1,0,17,1.8,5,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
57,3,1,3,0,93,1,0,17,2.28,1,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
39,7,1,2,0,-3058,1,1,17,14.7,3,-1,0,1,1,4,-47.1,-1.8,1.498,5099.1,93.075
42,3,1,1,0,-256,1,0,17,9.6,1,318,2,2,0,4,-47.1,-1.8,1.498,5099.1,93.075
40,3,1,1,0,1028,1,1,17,5.32,1,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
46,3,1,1,0,229,1,0,17,3.18,1,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
39,2,1,1,0,375,1,1,17,12.95,2,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
41,3,1,1,0,382,1,0,17,3.63,2,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
42,5,1,1,0,115,1,1,17,2.68,1,149,2,2,0,4,-47.1,-1.8,1.498,5099.1,93.075
34,4,1,1,0,1467,1,0,17,1.88,1,332,2,2,0,4,-47.1,-1.8,1.498,5099.1,93.075
50,4,3,2,0,432,1,0,17,5.48,1,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
41,1,2,2,0,598,1,0,17,2.58,1,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
48,2,2,1,0,540,1,0,17,1.77,1,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
34,3,1,3,0,277,1,0,17,1.27,2,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
53,6,3,1,0,-172,1,1,17,1.1,1,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
36,3,1,3,0,733,1,0,17,6.37,2,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
33,3,1,3,0,5,1,0,17,16.78,2,-1,0,1,1,4,-47.1,-1.8,1.498,5099.1,93.075
40,5,2,1,0,224,1,0,17,14.58,2,-1,0,1,1,4,-47.1,-1.8,1.498,5099.1,93.075
31,3,1,1,0,968,0,0,17,7.73,1,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
29,1,1,2,0,760,0,1,17,1.37,2,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
49,1,1,2,0,5795,1,0,17,1.25,1,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
32,3,1,1,0,7107,1,0,17,14.7,2,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
36,1,1,2,0,-196,1,1,17,0.72,1,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
35,1,2,2,0,397,1,0,17,9.9,1,-1,0,1,1,4,-47.1,-1.8,1.498,5099.1,93.075
30,3,1,1,0,1171,1,0,17,0.75,7,324,2,2,0,4,-47.1,-1.8,1.498,5099.1,93.075
33,4,1,3,0,499,0,0,17,1.58,3,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
30,4,2,1,0,390,1,0,17,2.92,1,347,1,2,0,4,-47.1,-1.8,1.498,5099.1,93.075
34,5,1,1,0,4963,1,0,17,3.47,1,332,2,2,0,4,-47.1,-1.8,1.498,5099.1,93.075
29,5,1,1,0,191,1,0,17,1.45,1,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
31,9,1,1,0,375,1,0,17,3.63,1,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
41,3,1,1,0,475,1,0,17,4.23,1,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
33,3,1,3,0,-219,1,0,17,1.07,1,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
43,3,3,1,0,-447,1,0,17,1.42,1,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
47,4,2,3,0,683,0,0,17,1.22,1,148,1,2,0,4,-47.1,-1.8,1.498,5099.1,93.075
47,1,1,2,0,385,1,0,17,2.42,1,323,4,2,0,4,-47.1,-1.8,1.498,5099.1,93.075
38,2,2,2,0,2273,1,0,17,3.7,1,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
40,3,1,3,0,572,1,1,17,2.85,1,318,1,2,0,4,-47.1,-1.8,1.498,5099.1,93.075
31,2,1,1,0,4,1,0,17,3.9,2,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
36,3,1,3,0,1010,1,0,17,6.2,1,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
45,3,1,3,0,61,0,0,17,1.8,1,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
41,2,2,2,0,445,1,0,17,2.3,1,267,1,2,0,4,-47.1,-1.8,1.498,5099.1,93.075
37,4,1,3,0,188,1,0,17,2.55,1,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
38,3,1,1,0,4771,1,0,17,3.62,1,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
47,3,1,1,0,8148,1,0,17,4.12,1,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
37,3,1,3,0,3154,1,0,17,6.73,1,305,3,2,1,4,-47.1,-1.8,1.498,5099.1,93.075
37,3,1,3,0,0,1,0,17,6.03,2,315,4,2,0,4,-47.1,-1.8,1.498,5099.1,93.075
49,3,1,3,0,816,1,0,17,1.27,1,260,7,2,0,4,-47.1,-1.8,1.498,5099.1,93.075
33,2,1,1,0,5833,1,0,17,0.95,1,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
36,3,1,1,0,142,1,0,17,4.18,1,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
33,1,1,2,0,3669,1,0,17,6.17,1,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
51,3,1,1,0,528,1,0,17,5.4,3,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
35,1,1,2,0,3217,1,1,17,3.58,1,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
30,3,1,1,0,246,1,0,17,3.18,1,150,7,2,0,4,-47.1,-1.8,1.498,5099.1,93.075
39,3,1,3,0,390,1,0,17,3.43,1,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
29,2,1,1,0,1180,1,0,17,6.12,3,323,3,2,1,4,-47.1,-1.8,1.498,5099.1,93.075
39,1,1,1,0,315,1,0,17,2.35,4,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
32,1,2,2,0,703,1,0,17,3.33,3,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
38,4,1,1,0,424,1,0,17,4.65,1,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
36,1,1,2,0,-26,0,0,17,3.57,2,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
41,5,1,3,0,450,1,0,17,2.03,1,338,2,2,0,4,-47.1,-1.8,1.498,5099.1,93.075
39,4,1,1,0,248,1,0,17,10.82,1,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
35,3,1,1,0,2200,1,0,17,0.23,1,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
38,4,3,1,0,382,1,0,17,6.62,1,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
34,5,1,2,0,277,1,0,17,1.2,4,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
39,5,1,1,0,186,1,0,17,7.22,1,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
33,2,1,1,0,9305,1,0,17,6.78,2,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
34,3,1,1,0,678,1,0,17,4.63,1,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
35,3,2,1,0,270,1,0,17,3.6,1,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
35,4,1,1,0,437,1,0,17,2.05,1,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
38,5,1,1,0,507,1,0,17,0.92,1,344,1,2,0,4,-47.1,-1.8,1.498,5099.1,93.075
32,9,2,1,0,199,1,0,17,1.17,1,336,1,2,0,4,-47.1,-1.8,1.498,5099.1,93.075
32,2,2,2,0,-109,1,1,17,6.98,1,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
38,2,2,1,0,884,1,1,17,1.88,2,149,3,2,0,4,-47.1,-1.8,1.498,5099.1,93.075
37,3,1,1,0,395,1,0,17,2.62,2,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
61,6,3,3,0,876,0,0,17,0.67,9,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
37,8,1,1,0,209,1,0,17,1.67,1,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
36,7,1,1,0,351,1,0,17,25.9,3,343,2,2,0,4,-47.1,-1.8,1.498,5099.1,93.075
32,2,2,1,0,801,1,0,17,10.62,1,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
52,3,1,3,0,940,1,0,17,5.28,1,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
44,4,1,1,0,266,1,0,17,4.9,2,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
37,3,1,3,0,3977,1,0,17,4.4,1,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
46,3,1,3,0,85,1,0,17,1.17,1,344,1,2,0,4,-47.1,-1.8,1.498,5099.1,93.075
34,1,1,2,0,520,1,0,17,6.68,1,248,4,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
37,4,2,2,0,3954,1,0,17,3.97,1,331,1,2,0,4,-47.1,-1.8,1.498,5099.1,93.075
71,6,1,3,0,2988,0,0,17,2.17,1,-1,0,1,1,4,-47.1,-1.8,1.498,5099.1,93.075
36,5,2,1,0,92,1,0,17,0.6,1,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
35,4,1,1,0,430,1,0,17,10.18,1,270,4,2,0,4,-47.1,-1.8,1.498,5099.1,93.075
40,4,1,1,0,824,1,0,17,5.98,1,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
39,5,3,1,0,5873,0,0,17,4.67,1,344,2,2,0,4,-47.1,-1.8,1.498,5099.1,93.075
34,8,2,2,0,2945,1,0,17,4.43,1,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
55,1,1,1,0,566,1,0,17,1.78,1,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
31,5,1,1,0,371,1,1,17,10.9,1,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
30,5,1,1,0,134,1,0,17,13.9,1,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
49,5,1,1,0,29,1,0,17,1.32,1,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
36,1,1,2,0,696,0,0,17,0.68,1,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
44,2,1,1,0,-372,1,0,17,3.52,3,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
43,2,1,1,0,90,1,0,17,0.9,2,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
36,2,2,1,1,-487,1,0,17,18.0,1,-1,0,1,1,4,-47.1,-1.8,1.498,5099.1,93.075
35,3,1,1,0,199,1,0,17,3.38,1,344,3,2,0,4,-47.1,-1.8,1.498,5099.1,93.075
59,5,3,3,0,6290,1,0,17,0.32,4,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
24,3,1,1,0,-220,1,0,17,6.68,1,15,1,2,0,4,-47.1,-1.8,1.498,5099.1,93.075
38,3,3,1,0,593,1,0,17,3.03,2,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
32,5,2,1,0,671,1,0,17,3.95,2,345,3,2,0,4,-47.1,-1.8,1.498,5099.1,93.075
48,1,3,2,0,266,1,0,17,3.3,2,343,1,2,0,4,-47.1,-1.8,1.498,5099.1,93.075
35,5,1,1,0,372,1,0,17,3.37,2,280,1,2,0,4,-47.1,-1.8,1.498,5099.1,93.075
42,5,1,1,0,1545,1,0,17,7.1,3,323,3,2,0,4,-47.1,-1.8,1.498,5099.1,93.075
32,3,1,3,0,391,1,0,17,12.13,1,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
31,4,1,1,0,62,0,0,17,5.77,2,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
46,1,2,2,0,1631,1,0,17,2.92,1,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
58,3,1,1,0,221,1,0,17,1.92,2,343,2,2,0,4,-47.1,-1.8,1.498,5099.1,93.075
30,3,2,1,0,1224,1,0,17,3.27,2,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
52,4,3,1,0,340,1,0,17,7.72,1,344,1,2,0,4,-47.1,-1.8,1.498,5099.1,93.075
33,4,1,1,0,582,1,0,17,4.27,2,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
27,3,2,1,0,-116,1,1,17,7.2,2,343,1,2,0,4,-47.1,-1.8,1.498,5099.1,93.075
38,3,2,3,0,0,1,0,17,12.92,1,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
35,3,1,1,0,528,1,0,17,1.02,1,331,1,2,0,4,-47.1,-1.8,1.498,5099.1,93.075
30,5,1,2,0,2025,1,0,17,2.33,1,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
54,7,1,1,0,641,1,0,17,7.87,1,148,2,2,0,4,-47.1,-1.8,1.498,5099.1,93.075
33,3,2,1,0,266,1,1,17,1.67,2,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
37,1,1,2,0,7785,1,0,17,3.85,2,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
33,7,2,2,0,301,1,0,17,7.43,1,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
42,10,1,1,0,314,1,1,17,12.12,2,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
42,3,1,1,0,250,1,0,17,0.7,3,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
33,3,1,1,0,2254,1,0,17,2.17,1,148,1,2,0,4,-47.1,-1.8,1.498,5099.1,93.075
31,3,2,3,0,817,1,0,17,2.67,1,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
45,2,1,1,0,396,1,0,17,4.43,4,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
35,5,1,1,0,1728,1,0,17,14.42,1,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
34,2,2,1,0,264,1,0,17,3.7,1,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
35,1,1,2,0,193,1,0,17,6.7,1,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
30,4,2,2,0,739,1,0,17,4.95,1,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
30,4,2,1,0,939,1,0,17,3.45,1,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
38,2,1,1,0,710,1,0,17,3.27,1,346,3,2,0,4,-47.1,-1.8,1.498,5099.1,93.075
37,1,2,2,0,146,1,0,17,2.25,1,336,3,2,0,4,-47.1,-1.8,1.498,5099.1,93.075
34,1,1,2,0,11,1,0,17,0.37,1,150,2,2,0,4,-47.1,-1.8,1.498,5099.1,93.075
48,3,2,3,0,3688,1,0,17,7.03,1,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
37,3,1,1,0,982,1,0,17,2.12,1,282,2,2,0,4,-47.1,-1.8,1.498,5099.1,93.075
30,3,1,1,0,393,1,0,17,17.23,2,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
25,2,2,1,0,1105,1,0,17,10.13,1,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
40,3,1,3,0,1802,1,0,17,5.43,1,319,1,2,0,4,-47.1,-1.8,1.498,5099.1,93.075
32,3,1,3,0,2114,1,0,17,0.67,1,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
28,4,1,1,0,254,0,1,17,5.55,3,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
47,4,1,1,0,-245,1,0,17,1.52,1,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
51,3,1,3,0,1126,1,0,17,5.43,3,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
34,1,1,1,1,879,1,0,17,11.87,1,344,1,2,1,4,-47.1,-1.8,1.498,5099.1,93.075
30,3,1,1,0,658,1,0,17,1.65,3,267,1,2,0,4,-47.1,-1.8,1.498,5099.1,93.075
33,2,1,1,0,806,0,0,17,1.8,1,-1,0,1,1,4,-47.1,-1.8,1.498,5099.1,93.075
29,3,1,1,0,297,1,0,17,4.0,2,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
28,1,2,2,0,175,1,0,17,3.65,1,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
46,1,1,1,0,790,1,0,17,6.08,1,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
32,5,3,1,0,453,1,0,17,5.48,1,150,2,2,0,4,-47.1,-1.8,1.498,5099.1,93.075
45,3,1,1,0,1577,1,0,17,3.13,1,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
35,5,1,1,0,586,1,1,17,1.6,2,344,2,2,0,4,-47.1,-1.8,1.498,5099.1,93.075
29,1,1,2,0,103,1,0,17,6.13,1,336,2,2,0,4,-47.1,-1.8,1.498,5099.1,93.075
28,10,2,2,0,19,0,0,17,2.48,1,-1,0,1,1,4,-47.1,-1.8,1.498,5099.1,93.075
43,3,1,1,0,0,1,0,17,2.42,2,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
33,3,2,3,0,557,1,0,17,1.52,2,331,2,2,0,4,-47.1,-1.8,1.498,5099.1,93.075
33,4,2,1,0,91,1,0,17,6.67,2,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
30,8,1,3,0,495,1,0,17,6.4,2,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
41,4,1,1,0,1380,1,0,17,1.08,1,333,1,2,0,4,-47.1,-1.8,1.498,5099.1,93.075
34,8,1,3,0,165,1,0,17,3.03,2,329,1,2,0,4,-47.1,-1.8,1.498,5099.1,93.075
58,6,1,3,0,650,1,1,17,1.9,3,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
30,1,2,2,0,3392,1,0,17,3.23,2,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
60,6,3,2,0,381,1,0,17,3.47,2,344,4,2,0,4,-47.1,-1.8,1.498,5099.1,93.075
31,4,2,1,0,0,0,0,17,3.13,3,-1,0,1,1,4,-47.1,-1.8,1.498,5099.1,93.075
40,5,2,1,0,0,1,0,17,5.83,2,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
39,2,1,1,0,625,1,0,17,3.08,1,317,2,2,0,4,-47.1,-1.8,1.498,5099.1,93.075
28,1,1,2,0,258,0,1,17,1.55,1,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
30,5,2,1,0,732,1,0,17,5.97,2,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
49,8,1,1,0,687,1,0,17,12.87,1,-1,0,1,1,4,-47.1,-1.8,1.498,5099.1,93.075
29,5,2,1,0,441,1,0,17,1.15,1,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
41,3,1,3,0,96,1,1,17,2.75,3,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
38,3,1,1,0,194,1,0,17,9.6,4,340,7,2,0,4,-47.1,-1.8,1.498,5099.1,93.075
29,3,1,1,0,602,1,1,17,7.33,2,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
34,3,1,3,0,3986,1,0,17,5.75,2,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
38,5,3,1,0,76,1,0,17,6.58,2,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
31,5,2,1,0,0,1,0,17,13.58,2,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
37,3,1,1,0,539,1,1,17,2.45,3,347,2,2,0,4,-47.1,-1.8,1.498,5099.1,93.075
31,1,2,2,0,1130,1,0,17,3.73,3,74,4,2,0,4,-47.1,-1.8,1.498,5099.1,93.075
33,5,1,1,0,-124,0,0,17,2.5,2,325,1,2,0,4,-47.1,-1.8,1.498,5099.1,93.075
30,2,1,1,0,-280,1,0,17,10.15,2,266,2,2,0,4,-47.1,-1.8,1.498,5099.1,93.075
48,8,1,2,0,0,1,0,17,1.23,2,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
49,3,1,1,0,2159,0,0,17,12.85,1,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
31,2,2,1,0,102,1,0,17,7.67,2,345,2,2,0,4,-47.1,-1.8,1.498,5099.1,93.075
28,3,2,1,0,1106,1,0,17,1.22,2,-1,0,1,0,4,-47.1,-1.8,1.498,5099.1,93.075
