age,job,marital,education,default,balance,housing,loan,day,duration,campaign,pdays,previous,poutcome,y,month_int,cons.conf.idx,emp.var.rate,euribor3m,nr.employed,cons.price.idx
52,blue-collar,single,secondary,no,894,no,yes,3,6.05,2,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
32,management,married,tertiary,no,422,yes,no,3,3.03,5,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
55,management,married,secondary,no,964,no,no,3,1.1,3,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
34,housemaid,married,secondary,no,520,yes,no,3,0.37,6,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
46,management,married,tertiary,no,-319,yes,no,3,1.33,1,256,1,failure,0,2,92.111,1.1,2.77,4851.0,92.111
26,technician,single,secondary,no,-168,no,yes,3,4.1,1,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
30,management,single,tertiary,no,409,no,no,3,0.52,6,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
32,services,married,secondary,no,1844,yes,yes,3,2.63,4,201,6,failure,0,2,92.111,1.1,2.77,4851.0,92.111
44,services,married,primary,no,764,no,no,3,3.73,1,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
38,admin.,married,secondary,no,384,no,no,3,6.45,1,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
42,services,single,secondary,yes,58,no,no,3,7.13,1,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
30,technician,single,secondary,no,151,no,no,3,4.6,2,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
29,self-employed,single,tertiary,no,300,no,no,3,2.08,1,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
33,student,single,secondary,no,1883,yes,no,3,2.02,5,256,1,failure,0,2,92.111,1.1,2.77,4851.0,92.111
31,blue-collar,married,primary,no,845,no,no,3,2.47,2,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
31,technician,single,tertiary,no,1214,no,no,3,0.65,1,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
32,unemployed,single,tertiary,no,5874,no,no,3,4.97,1,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
36,blue-collar,divorced,primary,no,102,no,no,3,5.1,2,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
48,blue-collar,single,secondary,no,312,yes,yes,3,6.15,2,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
36,blue-collar,married,secondary,yes,13,no,yes,3,2.5,4,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
34,blue-collar,married,secondary,no,563,no,yes,3,2.5,2,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
60,services,divorced,secondary,no,758,no,no,3,4.7,1,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
56,self-employed,married,tertiary,no,350,no,no,3,1.38,3,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
30,admin.,single,secondary,no,72,no,no,3,1.43,2,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
29,student,single,tertiary,no,559,no,no,3,2.38,2,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
29,technician,single,secondary,no,18,no,no,3,3.43,3,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
36,management,married,tertiary,no,254,no,no,3,5.05,2,-1,0,success,1,2,92.111,1.1,2.77,4851.0,92.111
36,management,married,tertiary,no,1582,no,no,3,0.43,2,197,1,failure,0,2,92.111,1.1,2.77,4851.0,92.111
51,housemaid,married,primary,no,605,no,no,3,1.52,2,159,14,failure,0,2,92.111,1.1,2.77,4851.0,92.111
32,technician,single,secondary,no,0,no,no,3,7.43,1,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
34,management,single,tertiary,no,1190,no,no,3,0.3,7,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
29,management,married,tertiary,no,1606,yes,no,3,0.28,6,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
42,technician,married,secondary,no,440,yes,no,3,0.22,5,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
27,unemployed,single,tertiary,no,1,no,no,3,1.08,2,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
38,management,married,tertiary,no,655,no,no,3,6.48,3,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
32,management,married,secondary,no,1215,yes,yes,3,3.52,2,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
46,technician,married,secondary,no,863,yes,no,3,1.12,3,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
34,blue-collar,married,secondary,no,261,yes,no,3,1.47,5,251,3,failure,0,2,92.111,1.1,2.77,4851.0,92.111
60,retired,married,tertiary,no,3461,no,no,3,2.13,2,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
52,management,married,tertiary,no,0,yes,no,3,13.17,1,249,1,failure,0,2,92.111,1.1,2.77,4851.0,92.111
38,services,married,tertiary,no,1324,yes,no,3,2.97,1,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
39,unemployed,single,secondary,no,-114,yes,no,3,6.2,1,-1,0,success,1,2,92.111,1.1,2.77,4851.0,92.111
36,unemployed,single,tertiary,no,221,no,no,3,3.75,4,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
27,blue-collar,single,secondary,no,551,no,no,3,9.42,2,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
54,technician,divorced,secondary,no,258,no,no,3,4.9,3,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
69,retired,married,primary,no,2713,no,no,3,0.53,1,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
43,management,married,tertiary,no,5082,no,no,3,1.65,3,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
34,unemployed,married,tertiary,no,425,no,no,3,4.82,2,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
31,management,married,tertiary,no,1331,no,no,3,3.03,2,90,1,success,1,2,92.111,1.1,2.77,4851.0,92.111
24,admin.,single,secondary,no,172,no,no,3,1.9,1,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
38,management,married,tertiary,no,613,no,no,3,3.98,1,-1,0,success,1,2,92.111,1.1,2.77,4851.0,92.111
27,admin.,married,secondary,no,-401,yes,yes,3,3.42,3,214,1,failure,0,2,92.111,1.1,2.77,4851.0,92.111
28,student,single,tertiary,no,3026,no,no,3,2.07,1,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
54,blue-collar,married,secondary,no,175,yes,no,3,1.57,4,271,4,failure,0,2,92.111,1.1,2.77,4851.0,92.111
36,management,married,tertiary,no,618,no,no,3,4.67,2,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
36,management,single,tertiary,no,219,no,no,3,0.37,6,196,6,failure,0,2,92.111,1.1,2.77,4851.0,92.111
27,blue-collar,single,primary,no,1,no,no,3,0.17,6,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
41,entrepreneur,married,tertiary,no,0,yes,no,3,2.8,3,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
54,retired,married,secondary,no,1154,yes,no,3,2.08,3,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
27,unemployed,single,secondary,no,0,no,yes,3,6.53,2,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
26,self-employed,married,tertiary,no,174,yes,no,3,3.7,3,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
32,technician,single,tertiary,no,703,yes,no,3,8.15,2,271,2,success,0,2,92.111,1.1,2.77,4851.0,92.111
34,management,married,tertiary,no,99,no,yes,3,4.4,2,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
32,management,single,tertiary,no,520,no,no,3,7.38,2,-1,0,success,1,2,92.111,1.1,2.77,4851.0,92.111
50,management,divorced,secondary,no,458,no,no,3,3.07,3,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
29,entrepreneur,single,tertiary,no,1028,no,no,3,11.12,2,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
43,technician,married,secondary,no,473,yes,no,3,2.47,3,211,5,failure,0,2,92.111,1.1,2.77,4851.0,92.111
62,self-employed,married,tertiary,no,3685,no,no,3,3.02,3,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
44,entrepreneur,married,tertiary,no,3850,no,no,3,2.17,2,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
27,unemployed,single,tertiary,no,127,no,no,3,7.48,3,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
39,management,divorced,tertiary,no,30,no,yes,3,4.42,4,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
42,blue-collar,married,primary,no,-97,yes,no,3,3.6,4,271,5,failure,0,2,92.111,1.1,2.77,4851.0,92.111
54,unemployed,married,primary,no,541,yes,no,3,3.95,3,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
26,blue-collar,single,secondary,no,2353,no,no,3,8.3,2,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
28,admin.,married,secondary,no,642,yes,no,3,8.02,2,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
37,unemployed,married,secondary,no,80,no,no,3,4.13,2,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
37,services,single,secondary,no,1050,yes,no,3,9.77,3,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
26,student,single,secondary,no,119,no,no,3,4.12,3,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
34,technician,single,tertiary,no,586,yes,no,3,0.72,5,263,2,failure,0,2,92.111,1.1,2.77,4851.0,92.111
41,management,divorced,tertiary,no,0,no,no,3,7.92,3,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
30,entrepreneur,single,secondary,no,732,no,no,3,23.4,4,-1,0,success,1,2,92.111,1.1,2.77,4851.0,92.111
28,technician,single,secondary,no,525,no,no,3,2.93,2,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
36,services,married,secondary,no,1177,yes,yes,3,0.83,5,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
37,services,divorced,secondary,no,1472,yes,no,3,2.1,3,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
40,management,married,tertiary,no,1308,no,no,3,29.6,2,-1,0,success,1,2,92.111,1.1,2.77,4851.0,92.111
34,technician,single,tertiary,no,651,no,no,3,5.85,3,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
32,management,married,tertiary,no,272,yes,no,3,3.13,4,209,1,failure,0,2,92.111,1.1,2.77,4851.0,92.111
58,technician,married,secondary,no,629,yes,no,3,3.22,3,265,2,failure,0,2,92.111,1.1,2.77,4851.0,92.111
59,management,single,tertiary,no,705,no,no,3,8.95,4,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
59,admin.,married,secondary,no,1089,no,no,3,4.4,2,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
58,self-employed,married,secondary,no,0,yes,no,3,11.7,3,264,9,failure,0,2,92.111,1.1,2.77,4851.0,92.111
49,admin.,single,secondary,no,780,no,no,3,5.9,5,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
40,unemployed,married,primary,no,-78,no,no,3,34.22,4,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
56,management,married,tertiary,no,2366,yes,yes,3,8.97,2,188,4,failure,0,2,92.111,1.1,2.77,4851.0,92.111
29,technician,married,secondary,no,655,yes,no,3,3.75,3,270,2,failure,0,2,92.111,1.1,2.77,4851.0,92.111
36,technician,married,secondary,no,58,no,no,3,0.4,2,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
42,admin.,single,secondary,no,400,yes,no,3,3.3,5,244,6,failure,0,2,92.111,1.1,2.77,4851.0,92.111
42,technician,married,tertiary,no,725,yes,yes,3,2.07,3,252,3,failure,0,2,92.111,1.1,2.77,4851.0,92.111
53,blue-collar,married,secondary,no,483,yes,no,3,4.8,3,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
56,unemployed,divorced,primary,no,802,no,no,3,4.3,2,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
57,technician,married,secondary,no,192,no,no,3,1.98,4,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
43,services,married,secondary,no,-45,yes,yes,3,2.33,3,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
28,blue-collar,single,secondary,no,67,no,no,3,0.33,5,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
56,blue-collar,married,primary,no,284,no,yes,3,2.07,4,204,4,failure,0,2,92.111,1.1,2.77,4851.0,92.111
49,blue-collar,married,secondary,no,298,yes,no,3,6.53,3,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
41,management,divorced,tertiary,no,-78,yes,no,3,1.15,4,252,4,failure,0,2,92.111,1.1,2.77,4851.0,92.111
30,housemaid,married,tertiary,no,113,yes,yes,3,3.83,3,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
27,admin.,married,secondary,no,16,yes,no,3,0.9,3,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
50,technician,married,secondary,no,103,yes,no,3,1.82,4,267,6,failure,0,2,92.111,1.1,2.77,4851.0,92.111
47,unemployed,married,secondary,no,3188,yes,no,3,7.1,3,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
33,management,single,tertiary,no,191,no,yes,3,11.3,4,209,1,failure,0,2,92.111,1.1,2.77,4851.0,92.111
45,management,married,tertiary,no,1199,no,no,3,3.68,2,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
51,retired,single,secondary,no,5885,no,no,3,2.23,6,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
31,management,married,tertiary,no,777,yes,no,3,4.08,4,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
46,technician,divorced,secondary,no,1547,yes,no,3,6.68,4,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
28,technician,single,secondary,no,2000,no,no,3,3.77,2,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
53,blue-collar,married,primary,no,-211,yes,yes,3,3.25,6,251,2,failure,0,2,92.111,1.1,2.77,4851.0,92.111
33,blue-collar,married,secondary,no,640,yes,no,3,7.32,3,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
41,technician,single,tertiary,no,-89,yes,no,3,3.25,4,251,4,failure,0,2,92.111,1.1,2.77,4851.0,92.111
26,blue-collar,single,secondary,no,4751,no,no,3,3.85,3,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
26,management,single,tertiary,no,1837,no,no,3,6.95,2,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
55,blue-collar,married,primary,no,781,yes,no,3,1.87,3,270,2,failure,0,2,92.111,1.1,2.77,4851.0,92.111
54,admin.,single,secondary,no,1178,yes,no,3,0.68,6,264,2,failure,0,2,92.111,1.1,2.77,4851.0,92.111
30,management,single,tertiary,no,179,no,no,3,0.13,4,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
45,technician,married,secondary,no,366,no,yes,3,3.92,2,169,12,failure,0,2,92.111,1.1,2.77,4851.0,92.111
57,management,married,tertiary,no,113,no,no,3,3.18,2,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
36,blue-collar,married,secondary,no,3578,yes,no,3,0.75,3,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
41,management,divorced,tertiary,no,236,no,no,3,2.65,2,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
26,technician,single,tertiary,no,822,no,no,3,6.18,3,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
32,technician,single,tertiary,no,47,yes,no,3,11.55,7,204,3,failure,0,2,92.111,1.1,2.77,4851.0,92.111
58,entrepreneur,single,tertiary,yes,6162,no,yes,3,1.87,1,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
59,management,married,tertiary,no,5956,no,no,3,9.02,1,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
58,admin.,married,secondary,no,1142,no,no,4,1.37,3,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
31,management,married,tertiary,no,302,yes,yes,4,3.02,1,257,1,failure,0,2,92.111,1.1,2.77,4851.0,92.111
33,technician,single,tertiary,no,461,yes,no,4,3.15,1,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
56,management,married,secondary,no,145,no,no,4,3.73,1,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
48,admin.,married,secondary,no,2088,no,yes,4,1.55,1,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
52,entrepreneur,married,secondary,no,330,no,yes,4,3.8,1,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
57,management,married,secondary,no,82,no,yes,4,2.33,1,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
59,retired,married,tertiary,no,941,no,yes,4,3.85,1,210,1,failure,0,2,92.111,1.1,2.77,4851.0,92.111
52,admin.,divorced,secondary,no,774,no,no,4,1.32,1,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
29,blue-collar,single,secondary,no,336,yes,no,4,3.28,1,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
52,blue-collar,married,primary,no,768,no,no,4,1.37,3,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
50,management,married,tertiary,no,207,yes,no,4,1.65,1,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
41,unemployed,married,secondary,no,2423,yes,no,4,1.68,1,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
60,technician,married,primary,no,4243,yes,no,4,6.45,1,251,1,failure,0,2,92.111,1.1,2.77,4851.0,92.111
30,student,single,secondary,no,96,no,no,4,4.85,1,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
36,technician,single,secondary,no,1855,yes,no,4,1.25,1,273,1,failure,0,2,92.111,1.1,2.77,4851.0,92.111
59,unemployed,single,secondary,no,865,no,no,4,18.1,1,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
38,entrepreneur,married,secondary,no,351,yes,no,4,1.87,1,244,3,failure,0,2,92.111,1.1,2.77,4851.0,92.111
40,technician,divorced,tertiary,no,1082,no,no,4,4.4,1,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
45,self-employed,divorced,tertiary,yes,75,yes,yes,4,3.93,1,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
30,management,single,tertiary,no,1028,no,no,4,21.57,2,-1,0,success,1,2,92.111,1.1,2.77,4851.0,92.111
37,blue-collar,divorced,secondary,no,0,yes,yes,4,2.18,1,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
43,unemployed,single,primary,no,264,no,no,4,3.73,2,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
42,unemployed,divorced,primary,no,148,yes,no,4,1.7,1,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
52,admin.,married,primary,no,2281,yes,yes,4,1.37,1,244,1,failure,0,2,92.111,1.1,2.77,4851.0,92.111
43,admin.,married,tertiary,no,1317,yes,no,4,1.87,1,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
54,admin.,single,secondary,no,15,yes,no,4,1.55,1,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
32,unemployed,single,secondary,no,104,no,no,4,3.88,3,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
32,unemployed,single,secondary,no,5670,no,no,4,5.43,1,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
30,unemployed,married,tertiary,no,1067,no,no,4,1.3,2,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
53,technician,married,secondary,no,757,no,no,4,0.33,5,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
46,admin.,divorced,secondary,no,1342,yes,no,4,2.25,1,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
45,blue-collar,married,primary,no,305,yes,no,4,3.52,1,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
38,admin.,divorced,secondary,no,308,yes,no,4,3.28,1,274,1,failure,0,2,92.111,1.1,2.77,4851.0,92.111
38,management,single,tertiary,no,175,yes,yes,4,2.32,5,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
38,self-employed,married,secondary,no,581,yes,no,4,4.68,5,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
31,blue-collar,married,secondary,no,1005,no,no,4,7.15,2,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
39,services,married,secondary,no,105,no,no,4,2.28,1,189,2,failure,0,2,92.111,1.1,2.77,4851.0,92.111
47,blue-collar,married,secondary,no,243,yes,no,4,3.67,1,246,4,failure,0,2,92.111,1.1,2.77,4851.0,92.111
35,management,single,tertiary,no,134,no,no,4,3.65,1,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
36,blue-collar,married,tertiary,no,-534,yes,no,4,0.37,1,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
56,blue-collar,married,primary,no,115,no,no,4,1.85,1,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
28,blue-collar,married,secondary,no,127,yes,yes,4,1.1,1,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
38,admin.,single,secondary,no,221,yes,no,4,1.55,2,274,2,failure,0,2,92.111,1.1,2.77,4851.0,92.111
36,blue-collar,married,secondary,no,0,no,no,4,3.92,1,244,1,failure,0,2,92.111,1.1,2.77,4851.0,92.111
58,unemployed,married,primary,no,4967,no,no,4,2.93,3,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
43,admin.,married,secondary,no,0,yes,no,4,2.92,1,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
41,blue-collar,married,primary,no,201,yes,no,4,1.15,1,1,1,success,0,2,92.111,1.1,2.77,4851.0,92.111
43,admin.,married,primary,no,392,yes,yes,4,1.83,1,208,2,failure,0,2,92.111,1.1,2.77,4851.0,92.111
55,management,married,primary,no,384,no,no,4,1.25,1,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
33,technician,married,secondary,no,0,yes,no,4,0.93,1,274,2,failure,0,2,92.111,1.1,2.77,4851.0,92.111
28,self-employed,married,tertiary,no,0,yes,no,4,9.1,3,196,4,failure,1,2,92.111,1.1,2.77,4851.0,92.111
33,technician,divorced,secondary,no,464,no,no,4,3.45,4,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
36,blue-collar,single,secondary,no,376,yes,yes,4,3.0,1,274,3,failure,0,2,92.111,1.1,2.77,4851.0,92.111
38,services,married,secondary,no,53,no,no,4,3.77,1,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
32,unemployed,single,tertiary,no,1974,no,no,4,12.92,1,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
40,unemployed,married,primary,no,69,no,yes,4,2.85,1,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
41,self-employed,married,tertiary,no,-195,yes,yes,4,0.87,3,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
32,management,single,tertiary,no,2059,no,no,4,14.77,2,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
52,management,married,tertiary,no,-970,yes,no,4,8.15,1,-1,0,success,1,2,92.111,1.1,2.77,4851.0,92.111
55,blue-collar,married,primary,no,3957,no,yes,4,1.32,2,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
44,entrepreneur,married,tertiary,no,5156,yes,no,4,0.9,1,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
33,technician,married,secondary,no,0,yes,yes,4,2.57,2,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
31,blue-collar,single,secondary,no,25,no,no,4,2.38,1,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
43,services,single,secondary,no,370,yes,no,4,4.28,1,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
59,management,divorced,tertiary,yes,0,no,no,4,0.78,2,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
46,blue-collar,divorced,primary,yes,-17,no,yes,4,1.35,2,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
48,self-employed,married,secondary,no,1559,no,no,4,2.17,2,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
37,admin.,divorced,secondary,no,496,no,no,4,1.97,4,272,3,failure,0,2,92.111,1.1,2.77,4851.0,92.111
40,retired,married,primary,no,658,yes,no,4,2.2,1,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
37,services,single,secondary,no,2,yes,no,4,3.67,1,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
40,services,married,secondary,no,293,no,no,4,3.2,2,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
30,admin.,single,tertiary,no,305,no,no,4,3.78,2,-1,0,success,1,2,92.111,1.1,2.77,4851.0,92.111
37,services,married,secondary,no,895,yes,yes,4,3.65,2,245,1,failure,0,2,92.111,1.1,2.77,4851.0,92.111
33,services,married,secondary,no,0,no,no,4,4.4,1,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
51,technician,married,secondary,no,2,yes,yes,4,1.18,1,205,3,failure,0,2,92.111,1.1,2.77,4851.0,92.111
59,unemployed,married,secondary,no,4497,yes,no,4,3.55,1,251,1,failure,0,2,92.111,1.1,2.77,4851.0,92.111
34,management,married,tertiary,no,4831,yes,no,4,4.42,1,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
34,services,single,secondary,no,1921,yes,no,4,1.02,1,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
36,blue-collar,married,secondary,no,1055,yes,no,4,1.03,1,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
56,technician,married,primary,no,284,no,no,4,2.95,1,197,9,failure,0,2,92.111,1.1,2.77,4851.0,92.111
29,management,married,tertiary,no,1713,yes,no,4,3.78,2,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
32,unemployed,married,tertiary,no,0,no,no,4,1.77,1,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
32,technician,single,tertiary,no,1246,yes,no,4,3.2,2,-1,0,success,1,2,92.111,1.1,2.77,4851.0,92.111
45,blue-collar,divorced,secondary,no,1951,yes,no,4,11.53,1,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
28,technician,single,secondary,no,34,yes,no,4,0.27,6,268,4,failure,0,2,92.111,1.1,2.77,4851.0,92.111
48,management,married,secondary,no,438,no,no,4,0.7,5,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
52,technician,divorced,secondary,no,643,yes,no,4,4.5,1,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
37,management,married,tertiary,no,0,yes,no,4,3.32,1,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
34,management,married,tertiary,no,73,no,no,4,7.1,2,-1,0,success,1,2,92.111,1.1,2.77,4851.0,92.111
43,unemployed,married,secondary,no,553,no,no,4,2.08,1,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
52,management,married,tertiary,no,732,no,no,4,0.8,1,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
47,entrepreneur,divorced,tertiary,no,178,no,no,4,4.85,1,-1,0,success,0,2,92.111,1.1,2.77,4851.0,92.111
31,unemployed,single,primary,no,406,no,no,4,12.27,1,-1,0,success,1,2,92.111,1.1,2.77,4851.0,92.111
57,retired,married,primary,no,-464,yes,no,4,1.25,1,190,6,failure,0,2,92.111,1.1,2.77,4851.0,92.111
