age,balance,duration,campaign,previous,housing_no,housing_yes,loan_no,loan_yes,default_no,default_yes,job_admin.,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,education_primary,education_secondary,education_tertiary,marital_divorced,marital_married,marital_single,sin_month,cos_month,y
54,2423,1.25,4,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.2817325568414296,-0.9594929736144974,0
27,5505,2.23,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-0.2817325568414294,-0.9594929736144976,0
33,0,0.9,3,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,-0.2817325568414294,-0.9594929736144976,0
34,116,2.42,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,-0.7557495743542582,-0.6548607339452852,0
24,1354,3.98,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0.7557495743542583,-0.654860733945285,0
32,5267,2.97,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.2817325568414296,-0.9594929736144974,0
37,1016,0.4,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,-0.5406408174555974,0.8412535328311812,0
36,2957,3.22,2,3,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.9898214418809328,-0.142314838273285,0
43,860,2.18,5,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-0.2817325568414294,-0.9594929736144976,0
31,15,1.98,2,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,-0.7557495743542582,-0.6548607339452852,0
42,196,3.1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-0.5406408174555974,0.8412535328311812,0
33,1699,10.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,-0.7557495743542582,-0.6548607339452852,1
37,101,2.17,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,-0.2817325568414294,-0.9594929736144976,0
41,1,5.45,2,3,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.7557495743542583,-0.654860733945285,1
50,1838,3.68,8,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,-0.7557495743542582,-0.6548607339452852,0
34,0,2.5,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.7557495743542583,-0.654860733945285,0
39,0,1.8,7,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-0.5406408174555974,0.8412535328311812,0
27,0,16.52,5,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,-0.2817325568414294,-0.9594929736144976,1
41,2429,0.85,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,1.0,0
41,355,9.55,1,4,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0.7557495743542583,-0.654860733945285,0
29,0,2.58,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.7557495743542583,-0.654860733945285,0
31,-205,8.02,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,-0.9898214418809328,-0.1423148382732852,1
44,299,3.1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,-0.5406408174555974,0.8412535328311812,0
39,1,1.85,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,-0.7557495743542582,-0.6548607339452852,0
51,343,1.3,2,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0.7557495743542583,-0.654860733945285,0
40,746,4.02,1,3,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.5406408174555976,0.8412535328311812,0
39,579,1.63,4,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.7557495743542583,-0.654860733945285,0
30,2900,2.45,2,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,-0.7557495743542582,-0.6548607339452852,0
57,455,6.02,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0.7557495743542583,-0.654860733945285,0
27,643,5.28,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,-0.2817325568414294,-0.9594929736144976,1
34,66,1.23,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,-0.7557495743542582,-0.6548607339452852,0
37,-54,9.55,6,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,-0.2817325568414294,-0.9594929736144976,0
45,623,6.75,3,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,-0.9898214418809328,-0.1423148382732852,0
26,49,6.62,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0.0,1.0,0
59,1321,64.68,3,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.2817325568414296,-0.9594929736144974,1
34,105,2.43,2,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0.7557495743542583,-0.654860733945285,0
39,1165,5.9,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.9898214418809328,-0.142314838273285,0
57,4588,8.08,3,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0.5406408174555976,0.8412535328311812,0
34,351,3.22,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.0,1.0,0
32,759,5.28,5,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.9898214418809328,-0.142314838273285,1
61,1046,2.63,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-0.7557495743542582,-0.6548607339452852,1
22,395,1.17,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0.7557495743542583,-0.654860733945285,0
28,20,4.2,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0.7557495743542583,-0.654860733945285,0
46,281,4.45,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.7557495743542583,-0.654860733945285,0
33,1429,4.47,8,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,-0.7557495743542582,-0.6548607339452852,1
57,8,1.55,2,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,-0.2817325568414294,-0.9594929736144976,0
59,671,0.95,2,3,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.7557495743542583,-0.654860733945285,0
43,-414,9.83,4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,-0.7557495743542582,-0.6548607339452852,0
25,0,0.2,28,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,-0.2817325568414294,-0.9594929736144976,0
95,2282,3.45,17,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.9898214418809328,-0.142314838273285,1
46,6879,4.93,1,2,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-0.2817325568414294,-0.9594929736144976,0
35,3636,13.47,2,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,-0.5406408174555974,0.8412535328311812,1
39,535,1.48,3,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.9898214418809328,-0.142314838273285,0
56,278,4.35,3,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.2817325568414294,-0.9594929736144976,0
41,572,3.13,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0.7557495743542583,-0.654860733945285,0
40,768,2.3,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.7557495743542583,-0.654860733945285,0
27,298,0.87,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0.2817325568414296,-0.9594929736144974,0
39,403,21.03,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0.7557495743542583,-0.654860733945285,1
30,397,8.93,7,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.7557495743542583,-0.654860733945285,0
33,523,0.3,5,5,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.7557495743542583,-0.654860733945285,0
32,1076,1.12,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.7557495743542583,-0.654860733945285,0
29,1057,2.98,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0.7557495743542583,-0.654860733945285,0
29,908,27.72,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.2817325568414296,-0.9594929736144974,1
63,8103,4.3,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,-0.7557495743542582,-0.6548607339452852,0
33,0,3.53,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0.7557495743542583,-0.654860733945285,0
33,1412,8.0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,-0.7557495743542582,-0.6548607339452852,1
36,696,0.68,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.9898214418809328,-0.142314838273285,0
51,0,8.9,4,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,-0.2817325568414294,-0.9594929736144976,0
26,222,4.12,1,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.2817325568414296,-0.9594929736144974,1
37,1140,0.55,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0.7557495743542583,-0.654860733945285,0
32,67,2.55,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,-0.7557495743542582,-0.6548607339452852,0
55,511,1.8,1,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.2817325568414296,-0.9594929736144974,0
77,4659,2.68,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0.9898214418809328,-0.142314838273285,1
31,7554,0.85,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,-0.7557495743542582,-0.6548607339452852,0
30,1108,4.35,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.7557495743542583,-0.654860733945285,0
36,40,5.98,3,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,-0.7557495743542582,-0.6548607339452852,0
41,552,7.72,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.7557495743542583,-0.654860733945285,0
46,0,1.67,12,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-0.2817325568414294,-0.9594929736144976,0
37,1609,0.17,19,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0.2817325568414296,-0.9594929736144974,0
44,738,0.92,1,8,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.7557495743542583,-0.654860733945285,0
45,360,1.88,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0.7557495743542583,-0.654860733945285,0
48,379,6.7,2,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.2817325568414294,-0.9594929736144976,0
33,2481,1.73,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,-0.7557495743542582,-0.6548607339452852,0
43,-259,12.2,1,2,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,-0.5406408174555974,0.8412535328311812,0
37,1558,8.32,2,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,-0.7557495743542582,-0.6548607339452852,0
59,2291,2.12,3,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,-0.2817325568414294,-0.9594929736144976,0
59,7475,9.78,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0.7557495743542583,-0.654860733945285,0
34,47,13.5,2,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-0.5406408174555974,0.8412535328311812,0
47,5999,1.5,2,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,-0.7557495743542582,-0.6548607339452852,0
30,1309,10.37,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,1.0,1
32,0,2.93,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.7557495743542583,-0.654860733945285,0
42,596,1.1,9,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0.7557495743542583,-0.654860733945285,0
37,262,4.47,1,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.7557495743542583,-0.654860733945285,0
34,5127,9.32,2,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,-0.2817325568414294,-0.9594929736144976,0
26,245,2.43,2,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.7557495743542583,-0.654860733945285,0
25,3165,4.18,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,-0.9096319953545186,0.415415013001886,0
36,181,2.65,2,4,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.7557495743542583,-0.654860733945285,0
45,845,1.27,4,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0.2817325568414296,-0.9594929736144974,0
30,1539,2.77,9,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.7557495743542583,-0.654860733945285,0
32,548,6.28,7,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,-0.7557495743542582,-0.6548607339452852,0
49,384,1.07,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.2817325568414296,-0.9594929736144974,0
34,482,0.93,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,-0.7557495743542582,-0.6548607339452852,0
39,-1026,3.33,2,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.7557495743542583,-0.654860733945285,0
36,391,3.08,1,8,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0.7557495743542583,-0.654860733945285,0
65,90,6.93,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.9898214418809328,-0.142314838273285,1
54,853,0.4,5,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.2817325568414296,-0.9594929736144974,0
33,855,2.07,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.7557495743542583,-0.654860733945285,0
30,112,7.52,2,2,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.7557495743542583,-0.654860733945285,0
58,169,3.6,1,4,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.5406408174555976,0.8412535328311812,1
36,1653,5.6,10,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0.7557495743542583,-0.654860733945285,0
31,6,4.05,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,-0.7557495743542582,-0.6548607339452852,0
30,1379,2.87,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,-0.5406408174555974,0.8412535328311812,0
30,1310,54.73,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-0.9096319953545186,0.415415013001886,0
25,0,7.68,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.7557495743542583,-0.654860733945285,0
38,958,0.55,4,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,-0.5406408174555974,0.8412535328311812,0
52,163,10.63,6,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,-0.7557495743542582,-0.6548607339452852,0
36,6,1.67,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0.0,1.0,0
29,3466,4.57,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0.9898214418809328,-0.142314838273285,1
60,-311,2.52,6,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,-0.7557495743542582,-0.6548607339452852,0
34,197,3.02,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.2817325568414294,-0.9594929736144976,0
28,32,3.63,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.7557495743542583,-0.654860733945285,0
37,1559,1.35,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.7557495743542583,-0.654860733945285,0
53,0,3.25,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.7557495743542582,-0.6548607339452852,0
53,196,2.97,7,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.2817325568414296,-0.9594929736144974,0
45,0,2.4,2,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,-0.7557495743542582,-0.6548607339452852,0
39,-718,1.5,4,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.2817325568414296,-0.9594929736144974,0
48,3062,3.95,5,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.2817325568414296,-0.9594929736144974,0
37,3068,6.17,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,-0.5406408174555974,0.8412535328311812,1
33,4020,4.18,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.9898214418809328,-0.142314838273285,0
51,276,3.62,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,-0.7557495743542582,-0.6548607339452852,0
42,2,0.85,5,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0.7557495743542583,-0.654860733945285,0
27,616,11.42,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.7557495743542583,-0.654860733945285,1
31,1125,9.13,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.7557495743542583,-0.654860733945285,0
26,93,0.72,3,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.7557495743542583,-0.654860733945285,0
30,931,1.08,7,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.7557495743542583,-0.654860733945285,0
30,913,7.22,2,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-0.5406408174555974,0.8412535328311812,0
34,318,1.88,2,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.7557495743542583,-0.654860733945285,0
54,13,3.28,2,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,-0.2817325568414294,-0.9594929736144976,0
49,-165,2.15,4,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.7557495743542582,-0.6548607339452852,0
48,1571,1.73,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0.5406408174555976,0.8412535328311812,0
30,317,2.75,3,5,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0.7557495743542583,-0.654860733945285,0
42,7104,0.33,6,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,-0.5406408174555974,0.8412535328311812,0
38,8,3.65,2,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,-0.2817325568414294,-0.9594929736144976,0
50,199,1.93,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0.5406408174555976,0.8412535328311812,0
29,1937,0.1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-0.7557495743542582,-0.6548607339452852,0
36,82,2.07,1,4,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.5406408174555976,0.8412535328311812,0
25,-454,0.4,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0.7557495743542583,-0.654860733945285,0
59,2595,6.63,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,-0.7557495743542582,-0.6548607339452852,0
42,783,1.28,2,3,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,-0.5406408174555974,0.8412535328311812,0
56,654,14.58,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,-0.9898214418809328,-0.1423148382732852,1
55,1563,2.13,2,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.5406408174555974,0.8412535328311812,0
51,2130,2.1,8,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-0.2817325568414294,-0.9594929736144976,0
33,315,2.98,3,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0.7557495743542583,-0.654860733945285,0
52,-97,2.78,4,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.7557495743542583,-0.654860733945285,0
66,0,2.95,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,-0.7557495743542582,-0.6548607339452852,0
47,8118,5.43,3,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.5406408174555976,0.8412535328311812,0
46,461,2.12,1,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.9096319953545184,0.4154150130018864,0
56,1770,15.27,3,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0.5406408174555976,0.8412535328311812,0
36,0,2.9,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.2817325568414296,-0.9594929736144974,0
40,438,4.6,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0.7557495743542583,-0.654860733945285,0
51,837,0.68,2,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-0.2817325568414294,-0.9594929736144976,0
76,3324,3.78,2,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,-0.7557495743542582,-0.6548607339452852,1
36,96,2.08,15,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,-0.7557495743542582,-0.6548607339452852,0
50,-70,5.95,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,-0.2817325568414294,-0.9594929736144976,0
50,3016,1.08,5,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0.7557495743542583,-0.654860733945285,0
26,237,18.18,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0.7557495743542583,-0.654860733945285,1
55,1606,12.7,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,-0.5406408174555974,0.8412535328311812,0
29,172,0.57,8,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.7557495743542583,-0.654860733945285,0
36,19,3.15,2,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0.7557495743542583,-0.654860733945285,0
52,0,3.85,2,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,-0.2817325568414294,-0.9594929736144976,0
38,0,4.73,8,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-0.2817325568414294,-0.9594929736144976,0
41,424,1.38,5,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.7557495743542583,-0.654860733945285,0
57,283,2.05,2,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,-0.7557495743542582,-0.6548607339452852,0
26,222,3.2,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.9898214418809328,-0.142314838273285,1
60,581,1.48,2,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,-0.7557495743542582,-0.6548607339452852,0
